user_id,item_id
478,1009 274 3545 1290 206 1112 2062 2734 1514 2499
479,221 1132 1165 88 1781 1560 1633 2432 188 304
480,2148 124 2474 2512 2290 1403 69 3652 2709 1592
481,3111 802 174 3157 2920 1426 3061 2699 2858 2712
482,1676 59 1362 583 1892 2587 2063 3338 1933 2999
483,3694 2210 2617 476 3656 106 790 2169 2732 3628
484,2653 3311 801 3187 782 1517 609 107 1044 1640
485,2387 2088 1858 790 2148 1592 2070 2076 169 463
486,2335 2119 1536 2587 3489 1186 3298 617 3338 3227
487,35 3530 890 324 475 3318 2605 3027 1518 659
488,3253 1781 857 1932 778 88 1456 1348 304 1893
489,119 3215 1328 1546 3408 16 493 1491 3060 1216
490,438 728 1278 3701 794 2643 3431 3061 2484 1371
491,1223 3151 3424 3013 1638 3269 1657 772 2828 741
492,2858 220 420 2583 3275 1844 3644 1830 2376 1720
493,3119 3231 2139 2622 465 905 3415 2005 1984 1319
494,1905 3097 1770 2475 2338 2099 3657 2048 2090 1491
495,52 1861 3588 2252 2559 3223 3004 3685 3202 2943
496,1680 527 1422 429 1014 1245 573 3365 3479 3090
497,3151 1638 3423 2258 1186 3013 93 3424 2798 2828
498,1868 107 312 801 1884 452 1517 3101 3187 1272
499,771 3528 2273 944 1030 3317 543 2757 1746 2626
500,184 2745 3382 28 237 569 2470 1481 1011 2603
501,528 1868 312 107 2387 3600 1337 2653 1376 3311
502,2267 1251 257 1561 2814 2363 2227 2274 427 702
503,1703 304 2271 3660 1429 672 3021 2186 563 3657
504,3411 315 2397 1118 1958 3569 485 3345 2146 1071
505,212 182 1018 1825 1861 1044 2050 1956 2480 2340
506,2967 2474 2488 1615 2877 2389 2630 1568 3427 3482
507,1505 3151 3022 1186 1279 3269 1223 3692 36 772
508,3528 3317 2967 2328 1172 109 1030 2424 138 3248
509,650 887 1827 2424 2281 1427 2354 512 1781 2428
510,3658 96 1619 2125 2354 2158 2041 1920 616 1773
511,780 2291 2950 1926 1149 1155 755 983 666 394
512,1248 1956 1007 3358 1617 2480 2194 2613 1510 3060
513,3052 2069 3331 2917 1449 1100 1298 833 3020 2104
514,457 980 2275 1920 3411 128 2145 566 3602 2138
515,2512 986 3628 2960 106 1030 989 2928 109 1456
516,3362 3113 3673 2215 931 220 3437 2308 561 530
517,513 1592 790 451 1924 3367 1858 289 1178 3141
518,3427 2195 3493 1376 2534 790 2358 2581 1134 2862
519,2371 183 409 382 1667 25 986 221 1456 188
520,2602 2067 3172 1858 2076 2210 124 774 69 3628
521,3374 254 2136 35 1168 553 768 2606 3218 740
522,3375 335 1443 3464 1941 633 1714 1076 2815 1068
523,2297 2630 3665 2501 387 543 2366 1376 2256 3049
524,3234 212 1018 3220 1081 1861 3358 1471 16 2485
525,3036 293 3005 3046 2757 1096 2980 1099 584 2596
526,221 650 2311 2281 1781 2428 887 1427 234 724
527,124 69 2265 707 138 1223 305 3013 463 1858
528,208 2088 69 138 640 2128 1858 3075 2282 2568
529,3335 2338 1044 609 1603 1868 1936 1839 2653 107
530,3588 1275 3196 2597 151 1957 2412 899 1322 52
531,553 269 740 428 254 3248 913 1168 3280 2900
532,3411 566 2275 3602 2132 2003 1052 1920 1422 563
533,3013 2564 22 3272 3153 1543 2862 472 3613 1186
534,1367 91 952 2865 3439 1085 1670 2191 71 3487
535,3685 2033 1188 1708 3405 2366 17 3598 1868 2273
536,650 1827 1427 2428 234 2281 1781 221 2424 887
537,3474 2636 2376 3402 361 1341 3116 3677 1840 561
538,3557 3668 454 892 1858 498 367 3227 2457 431
539,913 2990 1946 1392 740 1982 3280 3427 2470 2835
540,1512 1644 2541 3700 1398 1586 3701 252 29 3415
541,1191 304 1287 76 650 331 2186 3660 2048 3238
542,3256 3133 482 2402 2068 1350 186 979 2574 1670
543,1422 3365 429 3090 1680 1014 2682 1337 1762 549
544,578 2484 728 438 1278 3205 2858 3701 104 3111
545,36 3423 1543 796 1279 1186 618 2931 2862 741
546,1956 2117 1814 872 1777 340 166 3597 1678 2437
547,3348 3412 332 2989 2891 3012 526 3089 1935 2034
548,15 1100 2019 2355 3469 542 2239 2464 1724 1914
549,2148 124 409 69 707 1950 880 2580 2474 2820
550,598 37 3535 3379 3353 361 863 561 1720 1304
551,2332 684 2533 1054 3006 579 2782 133 3210 57
552,692 1217 2364 2494 1360 1134 1108 3586 238 2367
553,3272 1316 3013 2847 3409 2564 2169 3562 3153 2515
554,3202 90 52 231 3323 2969 1397 3091 1073 3480
555,119 2468 3286 1445 2331 3172 398 584 1216 1546
556,944 423 3475 1658 3023 513 451 2452 1753 2056
557,956 691 666 2908 453 2727 793 444 2291 1149
558,1315 409 1475 2031 2265 3013 3272 120 1560 1887
559,1517 2771 3187 1272 174 107 2338 1037 739 1060
560,650 1365 3597 1429 3021 2589 304 1705 2801 1672
561,228 652 409 707 2474 1223 2692 120 92 3153
562,2594 2022 2497 302 1870 3130 704 299 224 3434
563,3574 1777 3355 2181 3235 2952 2553 2608 2348 3055
564,220 966 621 3597 3438 3644 3067 1073 1309 2858
565,1011 1946 3665 587 2224 1205 3132 1296 494 2290
566,717 176 382 1792 293 106 1012 1809 1746 2129
567,649 3705 2874 99 1374 1956 1814 212 646 1001
568,3534 1711 1956 2128 1099 3036 2336 1617 3022 1096
569,3317 2067 772 279 1859 2609 1571 2953 135 1511
570,2345 1700 79 1393 1630 3101 350 1813 1686 2023
571,983 3019 1100 3194 797 2397 1501 1893 1619 461
572,1011 2609 3665 3216 1946 587 3382 3668 1403 2265
573,2070 2817 3705 2570 3633 220 1309 253 3036 2165
574,474 465 868 619 3293 1096 1781 3371 1690 1166
575,1487 1324 93 1080 406 2692 1205 92 184 2293
576,3035 1687 1573 702 1545 1822 79 452 2281 802
577,1011 147 1403 777 2488 2609 772 1511 3216 1513
578,743 394 254 566 1044 3602 3002 1160 672 2159
579,2185 2363 810 702 1670 2227 1754 762 3030 1545
580,476 82 543 2847 1211 3317 2501 1172 208 2967
581,2780 3705 1127 2239 3234 1879 646 1462 2950 2999
582,2402 1510 186 979 3256 120 2068 3133 1350 1754
583,138 640 3441 2847 584 2757 1746 1304 771 7
584,3411 3667 2418 2143 2397 1958 2146 3569 3061 1653
585,2221 474 3113 1045 2969 3606 1690 3215 3213 1525
586,650 2311 1827 1781 2428 221 2281 1427 724 2424
587,238 1108 3318 2456 2501 2492 807 1528 1134 2990
588,2485 2050 1044 3358 1007 1861 563 105 2613 1270
589,254 2136 35 1681 904 475 3660 2485 3598 3550
590,1376 1083 922 3059 1057 1379 1658 790 1001 3475
591,3534 293 2129 2980 1490 650 1809 584 3031 3046
592,566 3602 672 1191 2132 563 2159 3460 1044 1835
593,2924 3699 1014 1422 1332 2555 2593 2543 3214 549
594,1140 2297 2501 1211 1376 2366 892 2256 1351 971
595,52 2050 3294 1018 728 2059 915 3345 1861 3660
596,382 1427 2428 2281 2424 2354 1781 221 1827 512
597,2763 1725 784 2284 2592 2773 204 221 3526 1711
598,350 3656 2892 2345 1459 1630 1700 2476 540 107
599,3215 1328 3053 1216 1753 737 1587 1921 1108 3234
600,220 1814 3705 2956 99 646 339 1711 3234 1374
601,3151 741 601 2070 777 28 2828 1300 1707 253
602,3151 1186 136 2784 1279 741 3269 2828 2557 93
603,2308 530 3535 3067 1615 1227 3116 3474 37 166
604,2653 2363 2814 1549 174 810 2227 801 1687 570
605,3245 1481 3277 3171 3683 3526 63 490 2961 1414
606,2297 640 463 476 2646 1583 3694 2210 1039 208
607,2067 640 2510 2602 2630 1855 543 3286 3022 2501
608,2088 94 2282 2387 476 3172 2947 2169 2515 1916
609,2636 2650 1720 183 1814 3677 221 598 1811 530
610,2224 1887 2528 2591 2281 2509 3583 883 538 2086
611,472 3013 22 1223 3151 1487 93 2031 3423 409
612,1057 1912 2956 2673 1102 922 1811 863 2664 3474
613,93 3272 3423 2862 707 2603 1039 409 472 160
614,3335 1216 3670 402 493 2763 584 3544 1830 1868
615,560 3101 1246 739 1700 2914 778 452 232 1545
616,1337 1545 1086 1868 452 802 3600 2561 3311 312
617,3534 1640 1211 2328 2250 2297 2626 3053 944 512
618,2165 1638 3151 1186 779 1997 357 2848 3516 472
619,2231 1314 496 2418 1653 1071 1603 3569 3061 3411
620,797 983 1052 1639 1100 833 734 3220 2943 711
621,2947 793 3441 691 333 453 3390 605 950 2706
622,2363 1902 810 1549 1687 2865 270 2185 762 3404
623,186 2222 3046 3133 1365 1703 2159 1191 2186 563
624,1893 3256 467 2574 1801 270 304 3253 2402 1754
625,3409 2688 93 523 573 620 3125 3022 779 1223
626,2820 2282 2265 2088 305 2148 2568 880 2387 2512
627,365 2165 2835 1511 3638 2798 1997 1146 2953 1804
628,2646 1211 2988 3049 1711 237 2817 1172 2328 1186
629,2293 401 1164 1331 3409 1523 1079 1413 2714 3365
630,743 2618 563 3667 1939 1866 1920 904 457 2605
631,1422 2256 1337 183 2682 2110 549 3090 312 1272
632,3441 208 1746 1304 138 584 2980 293 7 771
633,2557 620 2335 1638 1504 3609 3204 472 10 2466
634,3052 2104 3331 1100 2968 3020 2069 2176 380 2319
635,2119 663 2587 3338 1070 59 3227 1652 3696 1536
636,2275 2082 680 213 3300 1043 1527 697 1619 96
637,2059 295 233 1289 1336 3421 3331 2718 1644 3639
638,279 454 184 2581 2557 2389 2877 2967 772 971
639,569 3382 601 2470 2127 1197 1699 2292 2745 1300
640,2256 2470 3382 569 2292 1401 2840 3159 1300 271
641,1374 119 3203 1753 3049 1216 1587 2342 1546 3215
642,1545 2338 1517 107 609 1272 488 1044 402 3335
643,409 3013 124 1316 2265 3529 707 3423 305 3269
644,3294 1795 1252 1597 1512 2481 2050 2795 3095 2295
645,794 728 438 3431 1278 578 3061 3701 2858 2722
646,2653 2814 802 570 1086 3311 7 2185 2561 312
647,884 2464 2819 764 0 1692 2019 1462 1100 3271
648,3588 1275 3004 3202 2323 2836 1957 2943 170 461
649,2626 2757 584 2980 1546 2331 2468 119 2342 944
650,2067 2630 3473 2210 2732 1831 2501 543 2784 2314
651,1216 1868 333 402 312 2653 3262 2519 488 3335
652,3101 1700 232 1393 1630 2023 1822 1686 2467 1813
653,911 2633 2659 2340 3578 81 1914 2754 2896 2501
654,764 919 154 2151 3185 2420 1092 3271 1680 3232
655,2345 1700 1246 1393 1686 1630 2023 570 3600 350
656,91 1367 2865 270 3487 2227 1426 1670 1623 556
657,2005 549 1165 120 1664 1460 2402 3690 1377 3253
658,1504 782 1603 2763 133 2519 2335 3609 617 509
659,3005 2468 1365 293 872 3036 1096 1329 1617 3255
660,3600 1337 3656 452 2345 232 3101 3151 741 79
661,248 3293 3294 874 2180 335 465 105 791 297
662,794 3431 438 3061 2902 2722 1278 578 3701 2484
663,911 1325 3171 3633 3076 3204 1676 3338 2754 909
664,2604 1124 2801 1259 3403 677 1738 2706 1492 3463
665,3520 2946 764 1461 2217 3469 662 1109 2455 1236
666,220 1840 3644 3705 3065 3475 1134 1615 2006 2858
667,3692 3105 1775 1912 3673 2745 2470 1859 401 581
668,1504 974 59 1069 917 3633 1437 663 2659 911
669,1153 1355 3073 154 2151 3271 3309 919 998 2608
670,1956 293 2757 584 2980 2297 3327 3238 3005 3534
671,707 2141 160 476 1831 2169 487 640 1928 2277
672,474 868 619 465 1216 2038 2068 1197 1690 1781
673,640 2314 2297 2630 2210 543 2067 169 2510 3473
674,79 1700 1246 3101 570 3406 3656 1822 560 1687
675,3009 2102 1479 2551 2275 2748 2138 1014 3481 2003
676,206 533 1715 1068 1139 1587 165 1108 1179 1921
677,2603 237 3694 3418 640 3382 2210 2470 1831 476
678,37 3402 1341 3116 2774 3677 1371 1811 561 1382
679,650 1169 1365 3408 1454 1119 3036 2222 3098 3381
680,1672 2589 1429 1705 1124 304 382 129 578 1703
681,493 3408 119 3215 515 2326 3050 1587 737 1108
682,1011 2534 1657 1935 6 500 3665 1403 225 971
683,1259 1703 1422 1014 304 438 3119 2924 1052 1460
684,1868 802 2561 1337 2814 1086 3311 2653 452 702
685,3348 332 3613 2891 2668 526 3089 1935 1659 403
686,136 3219 2812 237 798 2817 577 2988 2664 841
687,2319 2934 784 2763 1289 3701 3532 1036 1723 2176
688,794 1560 2643 3157 2572 234 2774 1781 1827 3431
689,3423 1223 1638 3151 3269 3424 3013 1657 2258 2828
690,2920 1545 2814 2484 1868 2653 2185 728 488 2205
691,613 3171 490 909 1080 2581 407 3277 1325 63
692,3013 3272 3409 1560 1315 409 707 1811 2054 2847
693,2476 2084 1260 725 1822 2504 3406 3045 2177 2539
694,1216 3335 1300 2980 3670 2541 1830 3371 333 2519
695,512 1947 3687 1427 887 382 2870 2625 264 2428
696,922 3142 3059 809 1102 2224 2054 2502 1811 2327
697,2528 494 2828 1797 2502 2265 2327 2086 1859 472
698,3151 1011 2828 2224 2609 494 2603 3692 3272 1315
699,1858 529 3065 3628 3350 1840 2122 3116 462 2182
700,650 2311 2428 1781 1827 1427 724 2281 2354 2424
701,3151 1011 1403 1511 3269 184 3424 763 1638 2258
702,1688 1227 677 3367 530 1492 1402 1800 658 2306
703,2176 1069 2556 112 2616 784 1376 3331 1723 1406
704,3418 3131 494 2224 401 922 1946 1614 2528 1376
705,1470 3133 2370 3677 1319 2005 482 2068 120 1670
706,1290 723 3434 1626 224 3624 2022 3589 274 1582
707,2534 1638 160 463 2630 93 2664 399 1279 279
708,2714 691 119 793 2893 950 3472 2963 7 165
709,1573 3049 1546 119 1640 799 2326 1216 2757 1753
710,3644 220 3438 719 3067 530 2308 2858 1830 420
711,1812 3665 2474 1706 2265 3216 652 406 410 1011
712,52 3294 3345 3179 2050 2239 1233 782 1825 734
713,1376 3059 2256 1811 922 2054 2327 3142 1057 1102
714,3476 1828 1770 190 382 3097 2291 605 3465 3021
715,3692 2828 1811 1315 2281 2402 3142 3418 236 1887
716,151 3355 168 817 3574 300 1957 3235 1558 2252
717,3532 1504 2541 782 2176 1586 1690 1398 3493 966
718,3142 2828 401 494 922 1912 631 1614 1376 1887
719,2774 1781 1371 1315 2572 234 3157 2643 2311 1475
720,3002 755 3411 3087 3667 2613 1939 983 3318 890
721,1246 79 3101 2345 1393 2476 1686 2467 350 1630
722,2148 2474 1453 2088 1858 3247 1916 2387 2512 880
723,2980 3335 1078 584 402 1375 3000 1747 493 3191
724,2227 2865 1549 1670 91 1367 3404 456 71 2849
725,213 1233 2237 2259 1527 2345 1773 1100 2239 1001
726,1545 2814 2338 2653 728 2484 2205 2185 2920 488
727,1615 2474 3482 2877 2389 771 2337 1916 2620 29
728,1699 605 984 106 2908 3476 2801 1124 3465 176
729,2265 406 409 120 2054 2528 2224 2474 1475 2509
730,1376 2256 3059 790 2956 1912 37 3528 1057 1102
731,872 3437 166 530 3335 1678 3597 1814 1184 1840
732,208 3528 543 1172 2328 2626 82 138 476 3248
733,971 640 732 1475 7 3262 2187 2817 2121 2967
734,2140 2538 2024 3437 872 1283 947 2291 2960 3438
735,1378 3465 849 785 1746 1731 2386 1928 3482 1490
736,2924 2146 3042 1457 2465 2132 1052 457 703 2663
737,1549 1393 1616 3101 1700 1670 1426 1902 3406 570
738,1011 1657 28 3269 2258 1223 1205 3013 184 2953
739,79 3101 232 2345 1700 1686 3656 3406 3600 1393
740,922 3059 2054 476 2664 3116 1376 124 2086 863
741,2952 1893 2219 3055 2345 3692 2732 2181 3360 2373
742,3382 2745 2603 3159 2470 569 601 1401 3659 1487
743,2265 69 124 2224 3353 2054 652 228 2236 883
744,1703 2340 3411 457 2271 1422 566 2132 672 3007
745,3665 6 1403 1657 3132 2570 3216 892 823 1812
746,1014 929 1245 764 3699 1332 2712 3090 1399 3061
747,3116 2646 809 1811 2402 1057 1887 1840 2457 2122
748,476 1223 1560 707 2564 3272 2617 487 1315 2169
749,650 3463 1365 3046 2186 3036 304 1287 331 1191
750,1887 2054 2402 1315 2224 2370 863 2281 2528 2682
751,1186 3151 2603 2828 3013 732 3418 3142 2745 1354
752,3482 1916 2006 2273 2620 2073 1738 1145 529 652
753,1804 28 1146 184 1268 1011 3423 1511 2011 320
754,2914 1251 2274 3656 389 107 560 2586 739 2476
755,1376 2597 1179 994 1309 2252 1275 52 2559 2836
756,3660 394 2485 2397 3550 830 254 743 3036 1127
757,1905 3097 2338 2291 3657 2090 461 3021 984 2475
758,1108 1587 3203 493 2326 212 398 3060 1445 911
759,3335 2140 1033 168 3113 2221 2215 3220 3362 2117
760,253 431 164 1707 3000 1975 580 2654 777 1051
761,1688 3670 3463 1738 1124 1353 176 658 677 3301
762,184 1324 2165 454 2070 3 893 3557 1590 907
763,3656 3406 1393 1700 1545 1686 2023 2574 570 810
764,2345 2561 232 3656 79 3035 702 1545 802 2814
765,1781 3157 1827 221 382 1371 2572 794 2774 2643
766,2093 553 3166 2990 3401 3427 1830 428 768 1177
767,772 2067 2488 279 1511 2953 1548 1205 3423 1859
768,3142 494 3418 3131 3692 401 3533 2828 1859 2528
769,3671 3202 3606 696 90 99 2652 2252 3325 212
770,2049 1886 827 1270 2545 3698 1818 157 335 3294
771,1545 2814 2561 802 1902 427 702 762 2363 1754
772,253 2474 1858 1057 2006 2570 3668 454 3628 2070
773,680 353 1043 3300 2275 3087 2354 855 708 1527
774,1464 2376 1754 472 186 1350 2342 1670 979 857
775,2308 561 1840 598 361 1227 530 20 1720 3086
776,28 3153 1316 3013 691 829 1164 94 3272 2947
777,214 3418 1912 428 3280 2835 1481 740 3245 2128
778,252 974 3557 1644 3659 1507 29 3462 1437 3312
779,2345 1630 3406 3656 232 409 1337 79 3187 7
780,1298 2069 380 3052 3271 230 2305 3331 1563 427
781,467 979 1670 186 3133 120 2998 2068 3256 482
782,2836 151 1275 3004 899 1936 3374 2252 1174 1322
783,772 3424 3022 2067 3151 1223 1505 36 2745 1859
784,598 561 2910 3379 37 1840 863 3535 2236 2519
785,2345 3406 1691 1337 1686 1545 1700 389 1246 2574
786,1680 1014 527 1818 3040 3365 1245 1762 1343 1456
787,2774 234 382 2311 1371 2916 1315 2572 1827 650
788,3534 119 2331 2626 1525 99 2250 2342 1753 2328
789,1560 2572 1475 3157 234 794 3431 3701 1053 2311
790,2169 1788 1928 7 2947 3562 2515 333 3390 691
791,1504 29 3171 3338 59 917 1437 3340 3227 2587
792,2476 3506 2539 1260 1251 2614 1616 1864 2730 1562
793,1376 1811 1102 3059 3142 2528 1887 2673 2224 2664
794,2258 1638 3151 93 1186 1804 2165 573 620 2557
795,512 2354 1315 887 234 1781 2916 2281 2774 1560
796,802 2814 702 2363 1868 1902 2561 3035 2227 762
797,1216 2541 3335 3670 584 402 3000 2387 1375 2763
798,93 3013 779 1638 3151 523 3692 160 1560 2745
799,957 904 771 2006 1830 3598 3029 3530 2337 2853
800,3202 1309 831 3231 3588 464 2559 2686 420 2858
801,3264 3436 3475 1658 1083 451 1030 1134 1592 513
802,2541 493 1830 2980 3204 3371 3050 584 1936 2653
803,36 1039 3022 1583 3529 3423 1223 2862 1543 2745
804,1376 12 1658 1030 2956 2056 1178 1428 3528 2800
805,2345 1700 350 3656 79 3101 1246 3600 3406 1630
806,2745 1039 3692 2812 401 1205 136 3424 1360 494
807,3061 3411 2418 2397 1958 700 857 1884 1893 71
808,3534 3550 3327 2338 1099 293 728 1096 2237 3036
809,1288 919 2529 437 1001 352 360 844 3038 2348
810,2110 2088 652 2148 880 1858 3353 3075 2086 138
811,2169 3441 785 1928 3562 3482 2175 2515 1421 3272
812,1738 110 3301 3403 1022 1492 666 2364 783 3566
813,3384 2990 2900 768 3280 913 1912 1982 3514 553
814,2480 2354 1058 3266 428 1527 2584 2606 890 2082
815,3289 741 2258 1487 1638 796 1167 2848 2798 2352
816,2763 1652 1725 2063 3532 1289 2917 2176 2934 1391
817,423 3287 2689 3526 387 3264 1924 1592 3518 3668
818,35 3667 904 1044 563 3602 3002 890 566 254
819,1216 584 2541 2980 3670 1868 402 3335 493 1830
820,3677 3402 2054 2636 2509 3448 1304 1807 361 863
821,2068 853 482 2674 2981 3133 3437 1099 2794 1350
822,2370 1319 1470 120 2005 3133 3119 3256 1820 2574
823,3685 163 806 17 899 2455 3182 2259 624 1708
824,2424 1371 1560 1781 3157 234 1827 2774 2572 382
825,1223 1315 409 3409 1560 472 2265 707 1316 3529
826,474 1216 1690 1166 2472 465 1699 626 2413 2326
827,3628 463 1858 783 3013 3253 528 989 2515 640
828,228 1706 2474 138 2568 707 2073 124 1858 2088
829,293 584 2757 2980 2297 944 1099 3534 3327 3036
830,3029 1738 962 350 1677 3614 3348 2330 1055 2692
831,2413 1387 2127 551 2292 480 2097 1066 1423 3200
832,1391 204 2774 2763 663 2063 1652 3594 2336 2587
833,3382 2745 2603 569 2470 601 3159 1559 1300 1401
834,3052 517 2917 2104 3331 2069 1036 3020 1449 199
835,1920 2485 2077 1067 2340 2145 96 1825 2584 2050
836,3696 3171 965 3306 1961 3201 2541 1586 2587 3338
837,2186 3660 3027 3472 2315 2613 1621 1099 1365 1939
838,3533 3692 3142 3638 236 613 401 494 587 1946
839,3142 3638 809 2410 3231 1946 611 3116 1678 437
840,3694 476 971 1211 82 2366 1831 543 1172 2847
841,2757 3049 543 2626 2659 3048 183 2602 2297 1375
842,892 3668 2570 1439 3475 220 1134 3665 1240 3649
843,300 2325 506 2437 2181 1777 3574 817 2438 3352
844,790 1083 2256 2956 1658 1030 1376 1001 3528 1428
845,1376 2345 1371 1884 863 1848 883 2509 2910 2682
846,2493 1316 741 2258 2564 2862 1146 28 2165 22
847,400 579 1054 3589 2781 838 978 735 1290 24
848,2006 619 1830 2400 2858 2620 2915 530 719 462
849,472 93 3151 1487 2603 620 1146 2828 160 1186
850,472 184 1223 3013 3142 1205 1560 2828 2165 1811
851,3293 362 1818 2545 105 1886 2443 2409 1270 2794
852,2256 1680 527 3365 1014 1762 1422 528 3090 1245
853,1781 2774 382 1371 1827 234 221 2311 2572 3157
854,79 1813 1393 2345 3101 2476 350 3506 2730 2614
855,1675 1222 671 2456 2406 994 675 2850 2060 1284
856,3016 3066 1429 717 1792 2222 1378 3597 2617 2912
857,119 2980 799 2331 2468 3286 1546 183 584 2342
858,2447 915 360 1692 2597 182 2819 1914 1100 15
859,872 361 1227 3474 3579 3402 1341 1184 3335 37
860,802 2653 1086 570 1902 427 1337 452 702 762
861,2424 2311 221 1827 234 382 1781 650 887 2774
862,1545 1670 2338 762 2363 174 488 3035 2205 3404
863,69 2148 2512 2387 138 94 3628 2282 1453 2947
864,1560 3692 1811 1315 2646 1186 3142 2327 3013 1039
865,2222 650 3046 2129 1365 3238 304 2186 1809 1096
866,1191 3598 3591 1939 1160 2159 394 672 2397 52
867,3151 2828 2798 3418 93 253 384 3382 777 1707
868,1657 1403 3151 1812 772 2828 2224 184 3216 1511
869,1704 185 206 2062 3545 873 274 1357 17 1009
870,1337 1868 1086 802 3311 2814 570 312 2185 2561
871,3588 121 163 1275 1174 2597 2836 1322 1957 2943
872,1001 2256 1376 1083 1102 922 37 1057 2732 1379
873,3381 165 1518 711 2492 3031 109 481 543 3161
874,3049 2501 2067 2616 543 2510 2633 2626 3473 3332
875,3013 1543 2862 707 2564 1316 3153 3409 1560 3529
876,20 530 2140 176 2980 2308 783 1832 1227 677
877,2271 1703 3460 554 1672 3657 2916 1422 2340 1429
878,3286 1678 2117 3367 933 168 1491 2140 3628 859
879,2474 454 184 253 2570 3557 1057 3668 1615 1858
880,768 2900 1168 553 1681 2990 35 2942 254 502
881,2835 768 3693 913 1168 428 553 1481 269 2990
882,3418 1205 1548 2609 2664 640 1593 2835 3013 160
883,2606 1830 428 2900 2136 3206 2835 3514 2273 1738
884,2129 2757 283 3367 398 293 1746 1365 1490 1809
885,2169 1928 707 1831 476 208 3562 487 2515 1871
